Record Length,2500,Points,x1,y1,,Record Length,2500,Points,x2,y2
,,,-7.24000018E-3,18.3999996,,,,,-7.24000018E-3,30.00000000
,,,-7.19999988E-3,19.2000008,,,,,-7.19999988E-3,30.00000000
,,,-7.16000004E-3,18.3999996,,,,,-7.16000004E-3,30.39999962
,,,-7.12000020E-3,19.2000008,,,,,-7.12000020E-3,30.00000000
,,,-7.07999989E-3,19.2000008,,,,,-7.07999989E-3,30.00000000
,,,-7.04000005E-3,19.2000008,,,,,-7.04000005E-3,30.39999962
,,,-7.00000022E-3,19.2000008,,,,,-7.00000022E-3,30.39999962
,,,-6.95999991E-3,19.2000008,,,,,-6.95999991E-3,30.00000000
,,,-6.92000007E-3,19.2000008,,,,,-6.92000007E-3,30.00000000
,,,-6.88000023E-3,20.0000000,,,,,-6.88000023E-3,30.00000000
,,,-6.83999993E-3,19.2000008,,,,,-6.83999993E-3,30.39999962
,,,-6.80000009E-3,20.80000114,,,,,-6.80000009E-3,30.39999962
,,,-6.75999979E-3,20.80000114,,,,,-6.75999979E-3,30.39999962
,,,-6.71999995E-3,20.80000114,,,,,-6.71999995E-3,30.39999962
,,,-6.68000011E-3,21.60000038,,,,,-6.68000011E-3,30.39999962
,,,-6.63999980E-3,20.80000114,,,,,-6.63999980E-3,30.39999962
,,,-6.59999996E-3,21.60000038,,,,,-6.59999996E-3,30.39999962
,,,-6.56000013E-3,22.39999962,,,,,-6.56000013E-3,30.80000114
,,,-6.51999982E-3,21.60000038,,,,,-6.51999982E-3,30.39999962
,,,-6.47999998E-3,21.60000038,,,,,-6.47999998E-3,30.39999962
,,,-6.44000014E-3,22.39999962,,,,,-6.44000014E-3,30.39999962
,,,-6.39999984E-3,23.20000076,,,,,-6.39999984E-3,30.39999962
,,,-6.36000000E-3,23.20000076,,,,,-6.36000000E-3,30.39999962
,,,-6.32000016E-3,23.20000076,,,,,-6.32000016E-3,30.80000114
,,,-6.27999986E-3,24.00000000,,,,,-6.27999986E-3,30.39999962
,,,-6.24000002E-3,24.00000000,,,,,-6.24000002E-3,30.39999962
,,,-6.20000018E-3,24.00000000,,,,,-6.20000018E-3,30.39999962
,,,-6.15999987E-3,24.80000114,,,,,-6.15999987E-3,30.80000114
,,,-6.12000003E-3,24.80000114,,,,,-6.12000003E-3,30.39999962
,,,-6.08000020E-3,25.60000038,,,,,-6.08000020E-3,30.39999962
,,,-6.03999989E-3,27.20000076,,,,,-6.03999989E-3,30.80000114
,,,-6.00000005E-3,26.39999962,,,,,-6.00000005E-3,30.80000114
,,,-5.96000021E-3,26.39999962,,,,,-5.96000021E-3,30.80000114
,,,-5.91999991E-3,27.20000076,,,,,-5.91999991E-3,30.80000114
,,,-5.88000007E-3,28.00000000,,,,,-5.88000007E-3,30.80000114
,,,-5.84000023E-3,28.00000000,,,,,-5.84000023E-3,31.20000076
,,,-5.79999993E-3,28.80000114,,,,,-5.79999993E-3,31.20000076
,,,-5.76000009E-3,28.80000114,,,,,-5.76000009E-3,30.80000114
,,,-5.72000025E-3,29.60000038,,,,,-5.72000025E-3,31.20000076
,,,-5.67999994E-3,30.39999962,,,,,-5.67999994E-3,30.80000114
,,,-5.64000010E-3,30.39999962,,,,,-5.64000010E-3,31.20000076
,,,-5.59999980E-3,30.39999962,,,,,-5.59999980E-3,31.20000076
,,,-5.55999996E-3,31.20000076,,,,,-5.55999996E-3,31.20000076
,,,-5.52000012E-3,31.20000076,,,,,-5.52000012E-3,31.20000076
,,,-5.47999982E-3,33.60000229,,,,,-5.47999982E-3,31.20000076
,,,-5.43999998E-3,33.60000229,,,,,-5.43999998E-3,30.80000114
,,,-5.40000014E-3,35.20000076,,,,,-5.40000014E-3,31.20000076
,,,-5.35999984E-3,35.20000076,,,,,-5.35999984E-3,31.20000076
,,,-5.32000000E-3,36.79999924,,,,,-5.32000000E-3,31.20000076
,,,-5.28000016E-3,37.60000229,,,,,-5.28000016E-3,31.20000076
,,,-5.23999985E-3,37.60000229,,,,,-5.23999985E-3,31.20000076
,,,-5.20000001E-3,37.60000229,,,,,-5.20000001E-3,31.20000076
,,,-5.16000018E-3,39.20000076,,,,,-5.16000018E-3,31.20000076
,,,-5.11999987E-3,40.00000000,,,,,-5.11999987E-3,31.20000076
,,,-5.08000003E-3,40.79999924,,,,,-5.08000003E-3,31.20000076
,,,-5.04000019E-3,40.79999924,,,,,-5.04000019E-3,31.20000076
,,,-4.99999989E-3,42.40000153,,,,,-4.99999989E-3,31.20000076
,,,-4.96000005E-3,42.40000153,,,,,-4.96000005E-3,31.60000038
,,,-4.92000021E-3,43.20000076,,,,,-4.92000021E-3,31.60000038
,,,-4.87999991E-3,43.20000076,,,,,-4.87999991E-3,31.60000038
,,,-4.84000007E-3,42.40000153,,,,,-4.84000007E-3,31.60000038
,,,-4.80000023E-3,43.20000076,,,,,-4.80000023E-3,31.60000038
,,,-4.75999992E-3,42.40000153,,,,,-4.75999992E-3,31.60000038
,,,-4.72000008E-3,43.20000076,,,,,-4.72000008E-3,31.60000038
,,,-4.68000025E-3,41.60000229,,,,,-4.68000025E-3,31.60000038
,,,-4.63999994E-3,40.79999924,,,,,-4.63999994E-3,31.60000038
,,,-4.60000010E-3,40.79999924,,,,,-4.60000010E-3,31.60000038
,,,-4.56000026E-3,40.79999924,,,,,-4.56000026E-3,31.20000076
,,,-4.51999996E-3,40.00000000,,,,,-4.51999996E-3,31.20000076
,,,-4.48000012E-3,39.20000076,,,,,-4.48000012E-3,31.60000038
,,,-4.44000028E-3,39.20000076,,,,,-4.44000028E-3,32.00000000
,,,-4.39999998E-3,38.40000153,,,,,-4.39999998E-3,31.60000038
,,,-4.36000014E-3,38.40000153,,,,,-4.36000014E-3,31.60000038
,,,-4.32000030E-3,38.40000153,,,,,-4.32000030E-3,31.60000038
,,,-4.27999999E-3,37.60000229,,,,,-4.27999999E-3,32.00000000
,,,-4.24000015E-3,37.60000229,,,,,-4.24000015E-3,32.00000000
,,,-4.19999985E-3,37.60000229,,,,,-4.19999985E-3,32.00000000
,,,-4.16000001E-3,36.79999924,,,,,-4.16000001E-3,32.00000000
,,,-4.12000017E-3,36.79999924,,,,,-4.12000017E-3,32.00000000
,,,-4.07999987E-3,36.00000000,,,,,-4.07999987E-3,32.00000000
,,,-4.04000003E-3,36.00000000,,,,,-4.04000003E-3,32.00000000
,,,-4.00000019E-3,36.00000000,,,,,-4.00000019E-3,32.00000000
,,,-3.95999989E-3,36.00000000,,,,,-3.95999989E-3,32.00000000
,,,-3.92000005E-3,35.20000076,,,,,-3.92000005E-3,32.00000000
,,,-3.87999997E-3,36.00000000,,,,,-3.87999997E-3,32.00000000
,,,-3.84000014E-3,36.00000000,,,,,-3.84000014E-3,32.00000000
,,,-3.80000006E-3,36.00000000,,,,,-3.80000006E-3,32.00000000
,,,-3.75999999E-3,34.40000153,,,,,-3.75999999E-3,32.00000000
,,,-3.72000015E-3,34.40000153,,,,,-3.72000015E-3,32.00000000
,,,-3.68000008E-3,35.20000076,,,,,-3.68000008E-3,32.40000153
,,,-3.64000001E-3,34.40000153,,,,,-3.64000001E-3,32.00000000
,,,-3.60000017E-3,34.40000153,,,,,-3.60000017E-3,32.00000000
,,,-3.56000010E-3,33.60000229,,,,,-3.56000010E-3,32.00000000
,,,-3.52000003E-3,33.60000229,,,,,-3.52000003E-3,32.00000000
,,,-3.48000019E-3,33.60000229,,,,,-3.48000019E-3,32.40000153
,,,-3.44000012E-3,33.60000229,,,,,-3.44000012E-3,32.40000153
,,,-3.40000005E-3,33.60000229,,,,,-3.40000005E-3,32.40000153
,,,-3.35999997E-3,32.79999924,,,,,-3.35999997E-3,32.40000153
,,,-3.32000013E-3,32.00000000,,,,,-3.32000013E-3,32.40000153
,,,-3.28000006E-3,32.00000000,,,,,-3.28000006E-3,32.40000153
,,,-3.23999999E-3,32.00000000,,,,,-3.23999999E-3,32.00000000
,,,-3.20000015E-3,32.00000000,,,,,-3.20000015E-3,32.79999924
,,,-3.16000008E-3,32.00000000,,,,,-3.16000008E-3,32.40000153
,,,-3.12000001E-3,31.20000076,,,,,-3.12000001E-3,32.40000153
,,,-3.08000017E-3,31.20000076,,,,,-3.08000017E-3,32.40000153
,,,-3.04000010E-3,30.39999962,,,,,-3.04000010E-3,32.40000153
,,,-3.00000003E-3,30.39999962,,,,,-3.00000003E-3,32.40000153
,,,-2.96000019E-3,30.39999962,,,,,-2.96000019E-3,32.40000153
,,,-2.92000012E-3,30.39999962,,,,,-2.92000012E-3,32.40000153
,,,-2.88000004E-3,28.80000114,,,,,-2.88000004E-3,32.40000153
,,,-2.84000020E-3,29.60000038,,,,,-2.84000020E-3,32.40000153
,,,-2.80000013E-3,28.80000114,,,,,-2.80000013E-3,32.79999924
,,,-2.76000006E-3,28.80000114,,,,,-2.76000006E-3,32.79999924
,,,-2.72000022E-3,28.80000114,,,,,-2.72000022E-3,32.79999924
,,,-2.6800002E-3,28.00000000,,,,,-2.6800002E-3,32.79999924
,,,-2.6400001E-3,28.80000114,,,,,-2.6400001E-3,32.79999924
,,,-2.6000000E-3,28.00000000,,,,,-2.6000000E-3,32.79999924
,,,-2.5600002E-3,27.20000076,,,,,-2.5600002E-3,32.79999924
,,,-2.5200001E-3,27.20000076,,,,,-2.5200001E-3,32.79999924
,,,-2.4800000E-3,27.20000076,,,,,-2.4800000E-3,33.20000076
,,,-2.4400002E-3,26.39999962,,,,,-2.4400002E-3,32.79999924
,,,-2.4000001E-3,27.20000076,,,,,-2.4000001E-3,32.79999924
,,,-2.3600000E-3,26.39999962,,,,,-2.3600000E-3,33.20000076
,,,-2.3200002E-3,26.39999962,,,,,-2.3200002E-3,33.20000076
,,,-2.2800001E-3,26.39999962,,,,,-2.2800001E-3,32.79999924
,,,-2.2400001E-3,26.39999962,,,,,-2.2400001E-3,32.79999924
,,,-2.2000002E-3,26.39999962,,,,,-2.2000002E-3,33.20000076
,,,-2.1600001E-3,26.39999962,,,,,-2.1600001E-3,33.20000076
,,,-2.1200001E-3,26.39999962,,,,,-2.1200001E-3,33.20000076
,,,-2.0800000E-3,26.39999962,,,,,-2.0800000E-3,33.20000076
,,,-2.0400002E-3,26.39999962,,,,,-2.0400002E-3,33.20000076
,,,-2.0000001E-3,25.60000038,,,,,-2.0000001E-3,33.20000076
,,,-1.9600000E-3,26.39999962,,,,,-1.9600000E-3,33.20000076
,,,-1.9200002E-3,26.39999962,,,,,-1.9200002E-3,33.20000076
,,,-1.8800001E-3,26.39999962,,,,,-1.8800001E-3,33.20000076
,,,-1.8400002E-3,26.39999962,,,,,-1.8400002E-3,33.20000076
,,,-1.8000001E-3,25.60000038,,,,,-1.8000001E-3,33.60000229
,,,-1.7600001E-3,26.39999962,,,,,-1.7600001E-3,33.20000076
,,,-1.7200002E-3,26.39999962,,,,,-1.7200002E-3,33.20000076
,,,-1.6800001E-3,26.39999962,,,,,-1.6800001E-3,33.20000076
,,,-1.6400001E-3,26.39999962,,,,,-1.6400001E-3,33.20000076
,,,-1.6000001E-3,26.39999962,,,,,-1.6000001E-3,33.60000229
,,,-1.5600001E-3,26.39999962,,,,,-1.5600001E-3,33.60000229
,,,-1.5200002E-3,26.39999962,,,,,-1.5200002E-3,33.20000076
,,,-1.4800001E-3,27.20000076,,,,,-1.4800001E-3,33.60000229
,,,-1.4400001E-3,27.20000076,,,,,-1.4400001E-3,33.60000229
,,,-1.4000002E-3,27.20000076,,,,,-1.4000002E-3,33.60000229
,,,-1.3600001E-3,27.20000076,,,,,-1.3600001E-3,33.20000076
,,,-1.3200002E-3,27.20000076,,,,,-1.3200002E-3,33.60000229
,,,-1.2800002E-3,28.00000000,,,,,-1.2800002E-3,33.60000229
,,,-1.2400001E-3,28.00000000,,,,,-1.2400001E-3,33.60000229
,,,-1.2000002E-3,28.00000000,,,,,-1.2000002E-3,33.60000229
,,,-1.1600001E-3,28.80000114,,,,,-1.1600001E-3,33.60000229
,,,-1.1200001E-3,28.80000114,,,,,-1.1200001E-3,33.60000229
,,,-1.0800002E-3,29.60000038,,,,,-1.0800002E-3,34.00000000
,,,-1.0400001E-3,29.60000038,,,,,-1.0400001E-3,33.60000229
,,,-1.0000002E-3,29.60000038,,,,,-1.0000002E-3,34.00000000
,,,-960.000150371E-6,30.39999962,,,,,-960.000150371E-6,34.00000000
,,,-920.000136830E-6,30.39999962,,,,,-920.000136830E-6,33.60000229
,,,-880.000181496E-6,30.39999962,,,,,-880.000181496E-6,33.60000229
,,,-840.000167955E-6,31.20000076,,,,,-840.000167955E-6,34.00000000
,,,-800.000154413E-6,31.20000076,,,,,-800.000154413E-6,34.00000000
,,,-760.000140872E-6,32.00000000,,,,,-760.000140872E-6,34.00000000
,,,-720.000127330E-6,31.20000076,,,,,-720.000127330E-6,34.00000000
,,,-680.000171997E-6,32.79999924,,,,,-680.000171997E-6,34.00000000
,,,-640.000158455E-6,32.79999924,,,,,-640.000158455E-6,34.00000000
,,,-600.000144914E-6,32.79999924,,,,,-600.000144914E-6,34.00000000
,,,-560.000189580E-6,33.60000229,,,,,-560.000189580E-6,34.00000000
,,,-520.000176039E-6,33.60000229,,,,,-520.000176039E-6,33.60000229
,,,-480.000162497E-6,33.60000229,,,,,-480.000162497E-6,34.40000153
,,,-440.000148956E-6,33.60000229,,,,,-440.000148956E-6,34.40000153
,,,-400.00016452E-6,33.60000229,,,,,-400.00016452E-6,34.00000000
,,,-360.00018008E-6,34.40000153,,,,,-360.00018008E-6,34.40000153
,,,-320.00016654E-6,34.40000153,,,,,-320.00016654E-6,34.40000153
,,,-280.00015300E-6,34.40000153,,,,,-280.00015300E-6,34.00000000
,,,-240.00016856E-6,35.20000076,,,,,-240.00016856E-6,34.00000000
,,,-200.00016957E-6,36.00000000,,,,,-200.00016957E-6,34.40000153
,,,-160.00017058E-6,36.00000000,,,,,-160.00017058E-6,34.40000153
,,,-120.0001716E-6,36.79999924,,,,,-120.0001716E-6,34.40000153
,,,-80.000172602E-6,36.79999924,,,,,-80.000172602E-6,34.40000153
,,,-40.00017361E-6,36.79999924,,,,,-40.00017361E-6,34.40000153
,,,-174.62298203E-12,37.60000229,,,,,-174.62298203E-12,34.40000153
,,,39.99982437E-6,38.40000153,,,,,39.99982437E-6,34.40000153
,,,79.999823356E-6,38.40000153,,,,,79.999823356E-6,34.40000153
,,,119.9998223E-6,39.20000076,,,,,119.9998223E-6,34.40000153
,,,159.99982134E-6,40.00000000,,,,,159.99982134E-6,34.40000153
,,,199.99982032E-6,40.79999924,,,,,199.99982032E-6,34.40000153
,,,239.99981931E-6,40.79999924,,,,,239.99981931E-6,34.79999924
,,,279.99980375E-6,41.60000229,,,,,279.99980375E-6,34.40000153
,,,319.99981729E-6,43.20000076,,,,,319.99981729E-6,34.79999924
,,,359.99983083E-6,43.20000076,,,,,359.99983083E-6,34.79999924
,,,399.99981527E-6,44.00000000,,,,,399.99981527E-6,34.79999924
,,,439.999799710E-6,44.79999924,,,,,439.999799710E-6,34.79999924
,,,479.999813251E-6,44.79999924,,,,,479.999813251E-6,34.40000153
,,,519.999826793E-6,46.40000153,,,,,519.999826793E-6,34.40000153
,,,559.999840334E-6,48.00000000,,,,,559.999840334E-6,34.79999924
,,,599.999795668E-6,48.79999924,,,,,599.999795668E-6,34.79999924
,,,639.999809209E-6,50.40000153,,,,,639.999809209E-6,34.79999924
,,,679.999822751E-6,49.60000229,,,,,679.999822751E-6,34.79999924
,,,719.999778084E-6,52.00000000,,,,,719.999778084E-6,34.79999924
,,,759.999791626E-6,52.00000000,,,,,759.999791626E-6,34.79999924
,,,799.999805167E-6,53.60000229,,,,,799.999805167E-6,34.79999924
,,,839.999818709E-6,55.200000763,,,,,839.999818709E-6,34.79999924
,,,879.999832250E-6,56.799999237,,,,,879.999832250E-6,34.79999924
,,,919.999787584E-6,56.000000000,,,,,919.999787584E-6,34.79999924
,,,959.999801125E-6,59.200000763,,,,,959.999801125E-6,34.79999924
,,,999.999814667E-6,60.799999237,,,,,999.999814667E-6,34.79999924
,,,1.0399998E-3,61.600002289,,,,,1.0399998E-3,35.20000076
,,,1.0799998E-3,64.000000000,,,,,1.0799998E-3,34.79999924
,,,1.1199998E-3,67.200004578,,,,,1.1199998E-3,35.20000076
,,,1.1599998E-3,67.200004578,,,,,1.1599998E-3,35.20000076
,,,1.1999998E-3,72.000000000,,,,,1.1999998E-3,35.20000076
,,,1.2399998E-3,72.000000000,,,,,1.2399998E-3,35.20000076
,,,1.2799997E-3,76.000000000,,,,,1.2799997E-3,35.20000076
,,,1.3199998E-3,80.000000000,,,,,1.3199998E-3,35.20000076
,,,1.3599998E-3,79.200004578,,,,,1.3599998E-3,35.20000076
,,,1.3999998E-3,80.000000000,,,,,1.3999998E-3,35.20000076
,,,1.4399998E-3,84.800003052,,,,,1.4399998E-3,35.20000076
,,,1.4799997E-3,86.400001526,,,,,1.4799997E-3,35.20000076
,,,1.5199998E-3,90.400001526,,,,,1.5199998E-3,35.20000076
,,,1.5599998E-3,92.800003052,,,,,1.5599998E-3,35.60000229
,,,1.5999998E-3,97.599998474,,,,,1.5999998E-3,35.60000229
,,,1.6399998E-3,100.8000031,,,,,1.6399998E-3,35.60000229
,,,1.6799998E-3,101.5999985,,,,,1.6799998E-3,35.60000229
,,,1.7199998E-3,100.8000031,,,,,1.7199998E-3,35.60000229
,,,1.7599998E-3,104.0000000,,,,,1.7599998E-3,35.60000229
,,,1.7999997E-3,104.8000031,,,,,1.7999997E-3,35.60000229
,,,1.8399998E-3,104.8000031,,,,,1.8399998E-3,35.60000229
,,,1.8799998E-3,104.0000000,,,,,1.8799998E-3,35.60000229
,,,1.9199997E-3,92.000000000,,,,,1.9199997E-3,35.60000229
,,,1.9599998E-3,97.599998474,,,,,1.9599998E-3,35.60000229
,,,1.9999999E-3,100.8000031,,,,,1.9999999E-3,35.60000229
,,,2.0399997E-3,97.599998474,,,,,2.0399997E-3,35.60000229
,,,2.0799998E-3,94.400001526,,,,,2.0799998E-3,36.00000000
,,,2.1199998E-3,93.599998474,,,,,2.1199998E-3,36.00000000
,,,2.1599997E-3,91.200004578,,,,,2.1599997E-3,35.60000229
,,,2.1999998E-3,86.400001526,,,,,2.1999998E-3,35.60000229
,,,2.2399998E-3,87.200004578,,,,,2.2399998E-3,35.60000229
,,,2.2799997E-3,86.400001526,,,,,2.2799997E-3,35.60000229
,,,2.3199997E-3,82.400001526,,,,,2.3199997E-3,36.00000000
,,,2.3599998E-3,80.800003052,,,,,2.3599998E-3,35.60000229
,,,2.3999996E-3,79.200004578,,,,,2.3999996E-3,36.00000000
,,,2.4399997E-3,77.599998474,,,,,2.4399997E-3,36.00000000
,,,2.4799998E-3,76.000000000,,,,,2.4799998E-3,36.00000000
,,,2.5199999E-3,74.400001526,,,,,2.5199999E-3,36.00000000
,,,2.5599997E-3,72.000000000,,,,,2.5599997E-3,36.00000000
,,,2.5999998E-3,72.000000000,,,,,2.5999998E-3,36.00000000
,,,2.6399998E-3,68.000000000,,,,,2.6399998E-3,36.00000000
,,,2.6799997E-3,66.400001526,,,,,2.6799997E-3,36.00000000
,,,2.71999976E-3,66.400001526,,,,,2.71999976E-3,36.00000000
,,,2.75999983E-3,64.000000000,,,,,2.75999983E-3,36.00000000
,,,2.79999967E-3,62.400001526,,,,,2.79999967E-3,36.40000153
,,,2.83999974E-3,61.600002289,,,,,2.83999974E-3,36.40000153
,,,2.87999981E-3,59.200000763,,,,,2.87999981E-3,36.00000000
,,,2.91999965E-3,57.600002289,,,,,2.91999965E-3,36.00000000
,,,2.95999972E-3,57.600002289,,,,,2.95999972E-3,36.00000000
,,,2.99999979E-3,55.200000763,,,,,2.99999979E-3,36.00000000
,,,3.03999986E-3,53.60000229,,,,,3.03999986E-3,36.40000153
,,,3.07999970E-3,53.60000229,,,,,3.07999970E-3,36.40000153
,,,3.11999978E-3,53.60000229,,,,,3.11999978E-3,36.40000153
,,,3.15999985E-3,51.20000076,,,,,3.15999985E-3,36.40000153
,,,3.19999969E-3,52.00000000,,,,,3.19999969E-3,36.40000153
,,,3.23999976E-3,49.60000229,,,,,3.23999976E-3,36.40000153
,,,3.27999983E-3,48.79999924,,,,,3.27999983E-3,36.79999924
,,,3.31999967E-3,47.20000076,,,,,3.31999967E-3,36.00000000
,,,3.35999974E-3,46.40000153,,,,,3.35999974E-3,36.40000153
,,,3.39999981E-3,44.79999924,,,,,3.39999981E-3,36.40000153
,,,3.43999965E-3,43.20000076,,,,,3.43999965E-3,36.40000153
,,,3.47999972E-3,43.20000076,,,,,3.47999972E-3,36.79999924
,,,3.51999979E-3,42.40000153,,,,,3.51999979E-3,36.40000153
,,,3.55999963E-3,40.79999924,,,,,3.55999963E-3,36.79999924
,,,3.59999971E-3,40.00000000,,,,,3.59999971E-3,36.40000153
,,,3.63999978E-3,39.20000076,,,,,3.63999978E-3,36.79999924
,,,3.67999962E-3,39.20000076,,,,,3.67999962E-3,36.40000153
,,,3.71999969E-3,37.60000229,,,,,3.71999969E-3,36.79999924
,,,3.75999976E-3,36.79999924,,,,,3.75999976E-3,36.79999924
,,,3.79999983E-3,36.79999924,,,,,3.79999983E-3,36.79999924
,,,3.83999967E-3,36.00000000,,,,,3.83999967E-3,36.79999924
,,,3.87999974E-3,35.20000076,,,,,3.87999974E-3,36.79999924
,,,3.91999958E-3,34.40000153,,,,,3.91999958E-3,36.79999924
,,,3.95999989E-3,33.60000229,,,,,3.95999989E-3,36.40000153
,,,3.99999972E-3,33.60000229,,,,,3.99999972E-3,36.79999924
,,,4.03999956E-3,32.79999924,,,,,4.03999956E-3,36.79999924
,,,4.07999987E-3,31.20000076,,,,,4.07999987E-3,36.79999924
,,,4.11999971E-3,32.00000000,,,,,4.11999971E-3,36.79999924
,,,4.15999955E-3,31.20000076,,,,,4.15999955E-3,36.79999924
,,,4.19999985E-3,30.39999962,,,,,4.19999985E-3,36.79999924
,,,4.23999969E-3,30.39999962,,,,,4.23999969E-3,36.79999924
,,,4.27999953E-3,30.39999962,,,,,4.27999953E-3,36.79999924
,,,4.31999983E-3,29.60000038,,,,,4.31999983E-3,36.79999924
,,,4.35999967E-3,28.80000114,,,,,4.35999967E-3,36.79999924
,,,4.39999951E-3,28.80000114,,,,,4.39999951E-3,37.20000076
,,,4.43999982E-3,28.80000114,,,,,4.43999982E-3,37.20000076
,,,4.47999965E-3,28.00000000,,,,,4.47999965E-3,37.20000076
,,,4.51999949E-3,28.00000000,,,,,4.51999949E-3,37.20000076
,,,4.55999980E-3,28.00000000,,,,,4.55999980E-3,37.20000076
,,,4.59999964E-3,27.20000076,,,,,4.59999964E-3,37.20000076
,,,4.63999994E-3,28.00000000,,,,,4.63999994E-3,37.20000076
,,,4.67999978E-3,27.20000076,,,,,4.67999978E-3,37.20000076
,,,4.71999962E-3,26.39999962,,,,,4.71999962E-3,37.20000076
,,,4.75999992E-3,26.39999962,,,,,4.75999992E-3,37.20000076
,,,4.79999976E-3,26.39999962,,,,,4.79999976E-3,37.20000076
,,,4.83999960E-3,25.60000038,,,,,4.83999960E-3,37.20000076
,,,4.87999991E-3,25.60000038,,,,,4.87999991E-3,36.79999924
,,,4.91999974E-3,25.60000038,,,,,4.91999974E-3,37.20000076
,,,4.95999958E-3,25.60000038,,,,,4.95999958E-3,37.60000229
,,,4.99999989E-3,24.80000114,,,,,4.99999989E-3,37.20000076
,,,5.03999973E-3,24.80000114,,,,,5.03999973E-3,37.20000076
,,,5.07999957E-3,24.80000114,,,,,5.07999957E-3,37.20000076
,,,5.11999987E-3,24.80000114,,,,,5.11999987E-3,37.60000229
,,,5.15999971E-3,24.80000114,,,,,5.15999971E-3,37.60000229
,,,5.19999955E-3,24.00000000,,,,,5.19999955E-3,37.60000229
,,,5.23999985E-3,24.80000114,,,,,5.23999985E-3,37.60000229
,,,5.27999969E-3,24.00000000,,,,,5.27999969E-3,37.60000229
,,,5.31999953E-3,24.00000000,,,,,5.31999953E-3,37.60000229
,,,5.35999984E-3,24.80000114,,,,,5.35999984E-3,37.60000229
,,,5.39999967E-3,24.80000114,,,,,5.39999967E-3,37.60000229
,,,5.43999951E-3,24.80000114,,,,,5.43999951E-3,37.60000229
,,,5.47999982E-3,24.80000114,,,,,5.47999982E-3,37.60000229
,,,5.51999966E-3,24.80000114,,,,,5.51999966E-3,37.60000229
,,,5.55999950E-3,24.80000114,,,,,5.55999950E-3,37.60000229
,,,5.59999980E-3,24.00000000,,,,,5.59999980E-3,37.60000229
,,,5.63999964E-3,24.80000114,,,,,5.63999964E-3,37.60000229
,,,5.67999948E-3,24.80000114,,,,,5.67999948E-3,37.60000229
,,,5.71999978E-3,24.80000114,,,,,5.71999978E-3,37.60000229
,,,5.75999962E-3,24.80000114,,,,,5.75999962E-3,37.60000229
,,,5.79999946E-3,24.80000114,,,,,5.79999946E-3,38.00000000
,,,5.83999977E-3,25.60000038,,,,,5.83999977E-3,37.60000229
,,,5.87999960E-3,24.80000114,,,,,5.87999960E-3,38.00000000
,,,5.91999944E-3,24.80000114,,,,,5.91999944E-3,38.00000000
,,,5.95999975E-3,24.80000114,,,,,5.95999975E-3,38.00000000
,,,5.99999959E-3,24.00000000,,,,,5.99999959E-3,38.00000000
,,,6.03999989E-3,24.00000000,,,,,6.03999989E-3,38.00000000
,,,6.07999973E-3,24.00000000,,,,,6.07999973E-3,38.00000000
,,,6.11999957E-3,23.20000076,,,,,6.11999957E-3,38.00000000
,,,6.15999987E-3,23.20000076,,,,,6.15999987E-3,38.00000000
,,,6.19999971E-3,23.20000076,,,,,6.19999971E-3,38.00000000
,,,6.23999955E-3,22.39999962,,,,,6.23999955E-3,38.00000000
,,,6.27999986E-3,22.39999962,,,,,6.27999986E-3,38.00000000
,,,6.31999969E-3,22.39999962,,,,,6.31999969E-3,38.40000153
,,,6.35999953E-3,21.60000038,,,,,6.35999953E-3,38.00000000
,,,6.39999984E-3,20.80000114,,,,,6.39999984E-3,38.00000000
,,,6.43999968E-3,21.60000038,,,,,6.43999968E-3,38.40000153
,,,6.47999952E-3,20.80000114,,,,,6.47999952E-3,38.40000153
,,,6.51999982E-3,21.60000038,,,,,6.51999982E-3,38.40000153
,,,6.55999966E-3,20.0000000,,,,,6.55999966E-3,38.40000153
,,,6.59999950E-3,20.80000114,,,,,6.59999950E-3,38.40000153
,,,6.63999980E-3,20.0000000,,,,,6.63999980E-3,38.40000153
,,,6.67999964E-3,20.0000000,,,,,6.67999964E-3,38.40000153
,,,6.71999948E-3,20.0000000,,,,,6.71999948E-3,38.40000153
,,,6.75999979E-3,19.2000008,,,,,6.75999979E-3,38.40000153
,,,6.79999962E-3,19.2000008,,,,,6.79999962E-3,38.79999924
,,,6.83999946E-3,20.0000000,,,,,6.83999946E-3,38.79999924
,,,6.87999977E-3,19.2000008,,,,,6.87999977E-3,38.79999924
,,,6.91999961E-3,19.2000008,,,,,6.91999961E-3,38.40000153
,,,6.95999945E-3,19.2000008,,,,,6.95999945E-3,38.79999924
,,,6.99999975E-3,19.2000008,,,,,6.99999975E-3,38.40000153
,,,7.03999959E-3,18.3999996,,,,,7.03999959E-3,38.79999924
,,,7.07999943E-3,19.2000008,,,,,7.07999943E-3,38.79999924
,,,7.11999973E-3,19.2000008,,,,,7.11999973E-3,38.79999924
,,,7.15999957E-3,19.2000008,,,,,7.15999957E-3,38.79999924
,,,7.19999988E-3,19.2000008,,,,,7.19999988E-3,38.79999924
,,,7.23999972E-3,18.3999996,,,,,7.23999972E-3,38.79999924
,,,7.27999955E-3,18.3999996,,,,,7.27999955E-3,38.79999924
,,,7.31999986E-3,17.6000004,,,,,7.31999986E-3,38.79999924
,,,7.35999970E-3,18.3999996,,,,,7.35999970E-3,38.79999924
,,,7.399999537E-3,18.3999996,,,,,7.399999537E-3,38.79999924
